Area Prefix	Area Name
6688887	Thailand Mobile - DTAC
6688889	Thailand Mobile - DTAC
6688890	Thailand Mobile - DTAC
6688891	Thailand Mobile - DTAC
6688892	Thailand Mobile - DTAC
6688893	Thailand Mobile - DTAC
6688894	Thailand Mobile - DTAC
6688895	Thailand Mobile - DTAC
6688896	Thailand Mobile - DTAC
6688897	Thailand Mobile - DTAC
6688898	Thailand Mobile - DTAC
6688901	Thailand Mobile - DTAC
6688902	Thailand Mobile - DTAC
6688903	Thailand Mobile - DTAC
6688904	Thailand Mobile - DTAC
6688905	Thailand Mobile - DTAC
6688906	Thailand Mobile - DTAC
66894	Thailand Mobile - DTAC
66896	Thailand Mobile - DTAC
66897	Thailand Mobile - DTAC
6690001	Thailand Mobile - DTAC
6690002	Thailand Mobile - DTAC
6690003	Thailand Mobile - DTAC
6690004	Thailand Mobile - DTAC
6690005	Thailand Mobile - DTAC
6690006	Thailand Mobile - DTAC
6690007	Thailand Mobile - DTAC
6690008	Thailand Mobile - DTAC
6690009	Thailand Mobile - DTAC
6690010	Thailand Mobile - DTAC
6690012	Thailand Mobile - DTAC
6690013	Thailand Mobile - DTAC
6690014	Thailand Mobile - DTAC
6690015	Thailand Mobile - DTAC
6690016	Thailand Mobile - DTAC
6690017	Thailand Mobile - DTAC
6690018	Thailand Mobile - DTAC
6690019	Thailand Mobile - DTAC
6690020	Thailand Mobile - DTAC
6690021	Thailand Mobile - DTAC
6690023	Thailand Mobile - DTAC
6690024	Thailand Mobile - DTAC
6690025	Thailand Mobile - DTAC
6690026	Thailand Mobile - DTAC
6690027	Thailand Mobile - DTAC
6690028	Thailand Mobile - DTAC
6690029	Thailand Mobile - DTAC
6690030	Thailand Mobile - DTAC
6690031	Thailand Mobile - DTAC
6690032	Thailand Mobile - DTAC
6690034	Thailand Mobile - DTAC
6690035	Thailand Mobile - DTAC
6690036	Thailand Mobile - DTAC
6690037	Thailand Mobile - DTAC
6690038	Thailand Mobile - DTAC
6690039	Thailand Mobile - DTAC
6690040	Thailand Mobile - DTAC
6690041	Thailand Mobile - DTAC
6690042	Thailand Mobile - DTAC
6690043	Thailand Mobile - DTAC
6690045	Thailand Mobile - DTAC
6690046	Thailand Mobile - DTAC
6690047	Thailand Mobile - DTAC
6690048	Thailand Mobile - DTAC
6690049	Thailand Mobile - DTAC
6690050	Thailand Mobile - DTAC
6690051	Thailand Mobile - DTAC
6690052	Thailand Mobile - DTAC
6690053	Thailand Mobile - DTAC
6690054	Thailand Mobile - DTAC
6690056	Thailand Mobile - DTAC
6690057	Thailand Mobile - DTAC
6690058	Thailand Mobile - DTAC
6690059	Thailand Mobile - DTAC
6690060	Thailand Mobile - DTAC
6690061	Thailand Mobile - DTAC
6690062	Thailand Mobile - DTAC
6690063	Thailand Mobile - DTAC
6690064	Thailand Mobile - DTAC
6690065	Thailand Mobile - DTAC
6690067	Thailand Mobile - DTAC
6690068	Thailand Mobile - DTAC
6690069	Thailand Mobile - DTAC
6690070	Thailand Mobile - DTAC
6690071	Thailand Mobile - DTAC
6690072	Thailand Mobile - DTAC
6690073	Thailand Mobile - DTAC
6690074	Thailand Mobile - DTAC
6690075	Thailand Mobile - DTAC
6690076	Thailand Mobile - DTAC
6690078	Thailand Mobile - DTAC
6690079	Thailand Mobile - DTAC
6690080	Thailand Mobile - DTAC
6690081	Thailand Mobile - DTAC
6690082	Thailand Mobile - DTAC
6690083	Thailand Mobile - DTAC
6690084	Thailand Mobile - DTAC
6690085	Thailand Mobile - DTAC
6690086	Thailand Mobile - DTAC
6690087	Thailand Mobile - DTAC
6690089	Thailand Mobile - DTAC
6690090	Thailand Mobile - DTAC
6690091	Thailand Mobile - DTAC
6690092	Thailand Mobile - DTAC
6690093	Thailand Mobile - DTAC
6690094	Thailand Mobile - DTAC
6690095	Thailand Mobile - DTAC
6690096	Thailand Mobile - DTAC
6690097	Thailand Mobile - DTAC
6690098	Thailand Mobile - DTAC
6690548	Thailand Mobile - DTAC
6690549	Thailand Mobile - DTAC
6690550	Thailand Mobile - DTAC
6690551	Thailand Mobile - DTAC
6690552	Thailand Mobile - DTAC
6690553	Thailand Mobile - DTAC
6690554	Thailand Mobile - DTAC
6690556	Thailand Mobile - DTAC
6690557	Thailand Mobile - DTAC
6690558	Thailand Mobile - DTAC
6690559	Thailand Mobile - DTAC
6690560	Thailand Mobile - DTAC
6690561	Thailand Mobile - DTAC
6690562	Thailand Mobile - DTAC
6690563	Thailand Mobile - DTAC
6690564	Thailand Mobile - DTAC
6690565	Thailand Mobile - DTAC
6690567	Thailand Mobile - DTAC
6690568	Thailand Mobile - DTAC
6690569	Thailand Mobile - DTAC
6690570	Thailand Mobile - DTAC
6690571	Thailand Mobile - DTAC
6690572	Thailand Mobile - DTAC
6690573	Thailand Mobile - DTAC
6690574	Thailand Mobile - DTAC
6690575	Thailand Mobile - DTAC
6690576	Thailand Mobile - DTAC
6690578	Thailand Mobile - DTAC
6690579	Thailand Mobile - DTAC
6690580	Thailand Mobile - DTAC
6690581	Thailand Mobile - DTAC
6690582	Thailand Mobile - DTAC
6690583	Thailand Mobile - DTAC
6690584	Thailand Mobile - DTAC
6690585	Thailand Mobile - DTAC
6690586	Thailand Mobile - DTAC
6690587	Thailand Mobile - DTAC
6690589	Thailand Mobile - DTAC
6690590	Thailand Mobile - DTAC
6690591	Thailand Mobile - DTAC
6690592	Thailand Mobile - DTAC
6690593	Thailand Mobile - DTAC
6690594	Thailand Mobile - DTAC
6690595	Thailand Mobile - DTAC
6690596	Thailand Mobile - DTAC
6690597	Thailand Mobile - DTAC
6690598	Thailand Mobile - DTAC
6690601	Thailand Mobile - DTAC
6690602	Thailand Mobile - DTAC
6690603	Thailand Mobile - DTAC
6690604	Thailand Mobile - DTAC
6690605	Thailand Mobile - DTAC
6690606	Thailand Mobile - DTAC
6690607	Thailand Mobile - DTAC
6690608	Thailand Mobile - DTAC
6690609	Thailand Mobile - DTAC
6690610	Thailand Mobile - DTAC
6690612	Thailand Mobile - DTAC
6690613	Thailand Mobile - DTAC
6690614	Thailand Mobile - DTAC
6690615	Thailand Mobile - DTAC
6690616	Thailand Mobile - DTAC
6690617	Thailand Mobile - DTAC
6690618	Thailand Mobile - DTAC
6690619	Thailand Mobile - DTAC
6690620	Thailand Mobile - DTAC
6690621	Thailand Mobile - DTAC
6690623	Thailand Mobile - DTAC
6690624	Thailand Mobile - DTAC
6690625	Thailand Mobile - DTAC
6690626	Thailand Mobile - DTAC
6690627	Thailand Mobile - DTAC
6690628	Thailand Mobile - DTAC
6690629	Thailand Mobile - DTAC
6690630	Thailand Mobile - DTAC
6690631	Thailand Mobile - DTAC
6690632	Thailand Mobile - DTAC
6690634	Thailand Mobile - DTAC
6690635	Thailand Mobile - DTAC
6690636	Thailand Mobile - DTAC
6690637	Thailand Mobile - DTAC
6690638	Thailand Mobile - DTAC
6690639	Thailand Mobile - DTAC
6690640	Thailand Mobile - DTAC
6690641	Thailand Mobile - DTAC
6690642	Thailand Mobile - DTAC
6690643	Thailand Mobile - DTAC
6690645	Thailand Mobile - DTAC
6690646	Thailand Mobile - DTAC
6690647	Thailand Mobile - DTAC
6690648	Thailand Mobile - DTAC
6690649	Thailand Mobile - DTAC
6690650	Thailand Mobile - DTAC
6690651	Thailand Mobile - DTAC
6690652	Thailand Mobile - DTAC
6690653	Thailand Mobile - DTAC
6690654	Thailand Mobile - DTAC
6690656	Thailand Mobile - DTAC
6690657	Thailand Mobile - DTAC
6690658	Thailand Mobile - DTAC
6690659	Thailand Mobile - DTAC
6690660	Thailand Mobile - DTAC
6690661	Thailand Mobile - DTAC
6690662	Thailand Mobile - DTAC
6690663	Thailand Mobile - DTAC
6690664	Thailand Mobile - DTAC
6690665	Thailand Mobile - DTAC
6690667	Thailand Mobile - DTAC
6690668	Thailand Mobile - DTAC
6690669	Thailand Mobile - DTAC
6690670	Thailand Mobile - DTAC
6690671	Thailand Mobile - DTAC
6690672	Thailand Mobile - DTAC
6690673	Thailand Mobile - DTAC
6690674	Thailand Mobile - DTAC
6690675	Thailand Mobile - DTAC
6690676	Thailand Mobile - DTAC
6690678	Thailand Mobile - DTAC
6690679	Thailand Mobile - DTAC
6690680	Thailand Mobile - DTAC
6690681	Thailand Mobile - DTAC
6690682	Thailand Mobile - DTAC
6690683	Thailand Mobile - DTAC
6690684	Thailand Mobile - DTAC
6690685	Thailand Mobile - DTAC
6690686	Thailand Mobile - DTAC
6690687	Thailand Mobile - DTAC
6690689	Thailand Mobile - DTAC
6690690	Thailand Mobile - DTAC
6690691	Thailand Mobile - DTAC
6690692	Thailand Mobile - DTAC
6690693	Thailand Mobile - DTAC
6690694	Thailand Mobile - DTAC
6690695	Thailand Mobile - DTAC
6690696	Thailand Mobile - DTAC
6690697	Thailand Mobile - DTAC
6690698	Thailand Mobile - DTAC
6690701	Thailand Mobile - DTAC
6690702	Thailand Mobile - DTAC
6690703	Thailand Mobile - DTAC
6690704	Thailand Mobile - DTAC
6690705	Thailand Mobile - DTAC
6690706	Thailand Mobile - DTAC
6690707	Thailand Mobile - DTAC
6690708	Thailand Mobile - DTAC
6690709	Thailand Mobile - DTAC
6690710	Thailand Mobile - DTAC
6690712	Thailand Mobile - DTAC
6690713	Thailand Mobile - DTAC
6690714	Thailand Mobile - DTAC
6690715	Thailand Mobile - DTAC
6690716	Thailand Mobile - DTAC
6690717	Thailand Mobile - DTAC
6690718	Thailand Mobile - DTAC
6690719	Thailand Mobile - DTAC
6690720	Thailand Mobile - DTAC
6690721	Thailand Mobile - DTAC
6690723	Thailand Mobile - DTAC
6690724	Thailand Mobile - DTAC
6690725	Thailand Mobile - DTAC
6690726	Thailand Mobile - DTAC
6690727	Thailand Mobile - DTAC
6690728	Thailand Mobile - DTAC
6690729	Thailand Mobile - DTAC
6690730	Thailand Mobile - DTAC
6690731	Thailand Mobile - DTAC
6690732	Thailand Mobile - DTAC
6690734	Thailand Mobile - DTAC
6690735	Thailand Mobile - DTAC
6690736	Thailand Mobile - DTAC
6690737	Thailand Mobile - DTAC
6690738	Thailand Mobile - DTAC
6690739	Thailand Mobile - DTAC
6690740	Thailand Mobile - DTAC
6691380	Thailand Mobile - DTAC
6691381	Thailand Mobile - DTAC
6691382	Thailand Mobile - DTAC
6691383	Thailand Mobile - DTAC
6691384	Thailand Mobile - DTAC
6691385	Thailand Mobile - DTAC
6691386	Thailand Mobile - DTAC
6691387	Thailand Mobile - DTAC
6691389	Thailand Mobile - DTAC
6691390	Thailand Mobile - DTAC
6691391	Thailand Mobile - DTAC
6691392	Thailand Mobile - DTAC
6691393	Thailand Mobile - DTAC
6691394	Thailand Mobile - DTAC
6691395	Thailand Mobile - DTAC
6691396	Thailand Mobile - DTAC
6691397	Thailand Mobile - DTAC
6691398	Thailand Mobile - DTAC
6691401	Thailand Mobile - DTAC
6691402	Thailand Mobile - DTAC
6691403	Thailand Mobile - DTAC
6691404	Thailand Mobile - DTAC
6691405	Thailand Mobile - DTAC
6691406	Thailand Mobile - DTAC
6691407	Thailand Mobile - DTAC
6691408	Thailand Mobile - DTAC
6691409	Thailand Mobile - DTAC
6691410	Thailand Mobile - DTAC
6691412	Thailand Mobile - DTAC
6691413	Thailand Mobile - DTAC
6691414	Thailand Mobile - DTAC
6691415	Thailand Mobile - DTAC
6691416	Thailand Mobile - DTAC
6691417	Thailand Mobile - DTAC
6691418	Thailand Mobile - DTAC
6691419	Thailand Mobile - DTAC
6691420	Thailand Mobile - DTAC
6691421	Thailand Mobile - DTAC
6691423	Thailand Mobile - DTAC
6691424	Thailand Mobile - DTAC
6691425	Thailand Mobile - DTAC
6691426	Thailand Mobile - DTAC
6691427	Thailand Mobile - DTAC
6691428	Thailand Mobile - DTAC
6691429	Thailand Mobile - DTAC
6691430	Thailand Mobile - DTAC
6691431	Thailand Mobile - DTAC
6691432	Thailand Mobile - DTAC
6691434	Thailand Mobile - DTAC
6691435	Thailand Mobile - DTAC
6691436	Thailand Mobile - DTAC
6691437	Thailand Mobile - DTAC
6691438	Thailand Mobile - DTAC
6691439	Thailand Mobile - DTAC
6691440	Thailand Mobile - DTAC
6691441	Thailand Mobile - DTAC
6691442	Thailand Mobile - DTAC
6691443	Thailand Mobile - DTAC
6691445	Thailand Mobile - DTAC
6691446	Thailand Mobile - DTAC
6691447	Thailand Mobile - DTAC
6691448	Thailand Mobile - DTAC
6691449	Thailand Mobile - DTAC
6691450	Thailand Mobile - DTAC
6691451	Thailand Mobile - DTAC
6691452	Thailand Mobile - DTAC
6691453	Thailand Mobile - DTAC
6691454	Thailand Mobile - DTAC
6691456	Thailand Mobile - DTAC
6691457	Thailand Mobile - DTAC
6691458	Thailand Mobile - DTAC
6691459	Thailand Mobile - DTAC
6691460	Thailand Mobile - DTAC
6691461	Thailand Mobile - DTAC
6691462	Thailand Mobile - DTAC
6691463	Thailand Mobile - DTAC
6691464	Thailand Mobile - DTAC
6691465	Thailand Mobile - DTAC
6691467	Thailand Mobile - DTAC
6691468	Thailand Mobile - DTAC
6691469	Thailand Mobile - DTAC
6691470	Thailand Mobile - DTAC
6691471	Thailand Mobile - DTAC
6691472	Thailand Mobile - DTAC
6691473	Thailand Mobile - DTAC
6691474	Thailand Mobile - DTAC
6691475	Thailand Mobile - DTAC
6691476	Thailand Mobile - DTAC
6691478	Thailand Mobile - DTAC
6691479	Thailand Mobile - DTAC
6691480	Thailand Mobile - DTAC
6691481	Thailand Mobile - DTAC
6691482	Thailand Mobile - DTAC
6691483	Thailand Mobile - DTAC
6691484	Thailand Mobile - DTAC
6691485	Thailand Mobile - DTAC
6691486	Thailand Mobile - DTAC
6691487	Thailand Mobile - DTAC
6691489	Thailand Mobile - DTAC
6691490	Thailand Mobile - DTAC
6691491	Thailand Mobile - DTAC
6691492	Thailand Mobile - DTAC
6691493	Thailand Mobile - DTAC
6691494	Thailand Mobile - DTAC
6691495	Thailand Mobile - DTAC
6691496	Thailand Mobile - DTAC
6691497	Thailand Mobile - DTAC
6691498	Thailand Mobile - DTAC
6691501	Thailand Mobile - DTAC
6691502	Thailand Mobile - DTAC
6691503	Thailand Mobile - DTAC
6691504	Thailand Mobile - DTAC
6691505	Thailand Mobile - DTAC
6691506	Thailand Mobile - DTAC
6691507	Thailand Mobile - DTAC
6691508	Thailand Mobile - DTAC
6691509	Thailand Mobile - DTAC
6691510	Thailand Mobile - DTAC
6691512	Thailand Mobile - DTAC
6691513	Thailand Mobile - DTAC
6691514	Thailand Mobile - DTAC
6691515	Thailand Mobile - DTAC
6691516	Thailand Mobile - DTAC
6691517	Thailand Mobile - DTAC
6691518	Thailand Mobile - DTAC
6691519	Thailand Mobile - DTAC
6691520	Thailand Mobile - DTAC
6691521	Thailand Mobile - DTAC
6691523	Thailand Mobile - DTAC
6691524	Thailand Mobile - DTAC
6691525	Thailand Mobile - DTAC
6691526	Thailand Mobile - DTAC
6691527	Thailand Mobile - DTAC
6691528	Thailand Mobile - DTAC
6691529	Thailand Mobile - DTAC
6691530	Thailand Mobile - DTAC
6691531	Thailand Mobile - DTAC
6691532	Thailand Mobile - DTAC
6691534	Thailand Mobile - DTAC
6691535	Thailand Mobile - DTAC
6691536	Thailand Mobile - DTAC
6691537	Thailand Mobile - DTAC
6691538	Thailand Mobile - DTAC
6691539	Thailand Mobile - DTAC
6691540	Thailand Mobile - DTAC
6691541	Thailand Mobile - DTAC
6691542	Thailand Mobile - DTAC
6691543	Thailand Mobile - DTAC
6691545	Thailand Mobile - DTAC
6691546	Thailand Mobile - DTAC
6691547	Thailand Mobile - DTAC
6691548	Thailand Mobile - DTAC
6691549	Thailand Mobile - DTAC
6691550	Thailand Mobile - DTAC
6691551	Thailand Mobile - DTAC
6691552	Thailand Mobile - DTAC
6691553	Thailand Mobile - DTAC
6691554	Thailand Mobile - DTAC
6691556	Thailand Mobile - DTAC
6691557	Thailand Mobile - DTAC
6660	Thailand - Voip
88216	Thuraya Satellite
228	Togo
2289	Togo Mobile
22896	Togo Mobile - Moov
22897	Togo Mobile - Moov
22898	Togo Mobile - Moov
22899	Togo Mobile - Moov
22890	Togo Mobile - Togocel
22891	Togo Mobile - Togocel
22892	Togo Mobile - Togocel
22893	Togo Mobile - Togocel
690	Tokelau
67684	Tonga Mobile - Digicel
67686	Tonga Mobile - Digicel
67687	Tonga Mobile - Digicel
67688	Tonga Mobile - Digicel
67689	Tonga Mobile - Digicel
676	Tonga Islands
1868	Trinidad
186846	Trinidad Mobile
186847	Trinidad Mobile
186848	Trinidad Mobile
186849	Trinidad Mobile
1868620	Trinidad Mobile
1868678	Trinidad Mobile
186868	Trinidad Mobile
1868701	Trinidad Mobile
1868702	Trinidad Mobile
1868703	Trinidad Mobile
1868704	Trinidad Mobile
1868705	Trinidad Mobile
1868706	Trinidad Mobile
1868707	Trinidad Mobile
1868708	Trinidad Mobile
1868709	Trinidad Mobile
1868710	Trinidad Mobile
1868712	Trinidad Mobile
1868713	Trinidad Mobile
1868714	Trinidad Mobile
1868715	Trinidad Mobile
1868716	Trinidad Mobile
1868717	Trinidad Mobile
1868718	Trinidad Mobile
1868719	Trinidad Mobile
186872	Trinidad Mobile
186873	Trinidad Mobile
186874	Trinidad Mobile
186875	Trinidad Mobile
186876	Trinidad Mobile
186877	Trinidad Mobile
186878	Trinidad Mobile
186879	Trinidad Mobile
1868266	Trinidad Mobile - Others
1868267	Trinidad Mobile - Others
1868268	Trinidad Mobile - Others
1868269	Trinidad Mobile - Others
186827	Trinidad Mobile - Others
186828	Trinidad Mobile - Others
186829	Trinidad Mobile - Others
1868301	Trinidad Mobile - Others
1868302	Trinidad Mobile - Others
1868303	Trinidad Mobile - Others
1868304	Trinidad Mobile - Others
1868305	Trinidad Mobile - Others
1868306	Trinidad Mobile - Others
1868307	Trinidad Mobile - Others
1868308	Trinidad Mobile - Others
1868309	Trinidad Mobile - Others
1868310	Trinidad Mobile - Others
1868312	Trinidad Mobile - Others
1868313	Trinidad Mobile - Others
1868314	Trinidad Mobile - Others
1868315	Trinidad Mobile - Others
1868316	Trinidad Mobile - Others
1868317	Trinidad Mobile - Others
1868318	Trinidad Mobile - Others
1868319	Trinidad Mobile - Others
186832	Trinidad Mobile - Others
186833	Trinidad Mobile - Others
186834	Trinidad Mobile - Others
186835	Trinidad Mobile - Others
186836	Trinidad Mobile - Others
186837	Trinidad Mobile - Others
186838	Trinidad Mobile - Others
186839	Trinidad Mobile - Others
216	Tunisia
21640	Tunisia Mobile
21641	Tunisia Mobile
21642	Tunisia Mobile
2169	Tunisia Mobile
2162	Tunisia Mobile - Ooredoo
21646	Tunisia Mobile - Ooredoo
2165	Tunisia Mobile - Orange
90	Turkey
905	Turkey Mobile
9050	Turkey Mobile - Avea
9055	Turkey Mobile - Avea
9053	Turkey Mobile - Turkcell
9053382	Turkey Mobile - Turkcell Northern Cyprus
9053383	Turkey Mobile - Turkcell Northern Cyprus
9053384	Turkey Mobile - Turkcell Northern Cyprus
9053385	Turkey Mobile - Turkcell Northern Cyprus
9053386	Turkey Mobile - Turkcell Northern Cyprus
9053387	Turkey Mobile - Turkcell Northern Cyprus
9053388	Turkey Mobile - Turkcell Northern Cyprus
9054	Turkey Mobile - Vodafone
9054285	Turkey Mobile - Vodafone North Cyprus
9054286	Turkey Mobile - Vodafone North Cyprus
9054287	Turkey Mobile - Vodafone North Cyprus
9054288	Turkey Mobile - Vodafone North Cyprus
9054698	Turkey Mobile - Vodafone North Cyprus
9054699	Turkey Mobile - Vodafone North Cyprus
905488	Turkey Mobile - Vodafone North Cyprus
90212	Turkey - Cities
90216	Turkey - Cities
90224	Turkey - Cities
90232	Turkey - Cities
90242	Turkey - Cities
90252	Turkey - Cities
90312	Turkey - Cities
90322	Turkey - Cities
90362	Turkey - Cities
90412	Turkey - Cities
90442	Turkey - Cities
90462	Turkey - Cities
90392	Turkey - North Cyprus
993	Turkmenistan
9936	Turkmenistan Mobile
1649	Turks & Caicos Islands
1649231	Turks & Caicos Islands Mobile
1649232	Turks & Caicos Islands Mobile
1649239	Turks & Caicos Islands Mobile
1649241	Turks & Caicos Islands Mobile
1649242	Turks & Caicos Islands Mobile
1649243	Turks & Caicos Islands Mobile
1649244	Turks & Caicos Islands Mobile
1649245	Turks & Caicos Islands Mobile
1649246	Turks & Caicos Islands Mobile
1649247	Turks & Caicos Islands Mobile
1649431	Turks & Caicos Islands Mobile
1649432	Turks & Caicos Islands Mobile
1649441	Turks & Caicos Islands Mobile
1649442	Turks & Caicos Islands Mobile
1649331	Turks & Caicos Islands Mobile - Digicel
1649332	Turks & Caicos Islands Mobile - Digicel
1649333	Turks & Caicos Islands Mobile - Digicel
1649338	Turks & Caicos Islands Mobile - Digicel
1649339	Turks & Caicos Islands Mobile - Digicel
1649341	Turks & Caicos Islands Mobile - Digicel
1649342	Turks & Caicos Islands Mobile - Digicel
1649343	Turks & Caicos Islands Mobile - Digicel
1649344	Turks & Caicos Islands Mobile - Digicel
1649345	Turks & Caicos Islands Mobile - Digicel
1649346	Turks & Caicos Islands Mobile - Digicel
1649347	Turks & Caicos Islands Mobile - Digicel
1649348	Turks & Caicos Islands Mobile - Digicel
1649349	Turks & Caicos Islands Mobile - Digicel
688	Tuvalu
1340	US Virgin Islands
1201555	USA Directory Assistance
1202555	USA Directory Assistance
1203555	USA Directory Assistance
1205555	USA Directory Assistance
1206555	USA Directory Assistance
1207555	USA Directory Assistance
1208555	USA Directory Assistance
1209555	USA Directory Assistance
1210555	USA Directory Assistance
1212555	USA Directory Assistance
1213555	USA Directory Assistance
1214555	USA Directory Assistance
1215555	USA Directory Assistance
1216555	USA Directory Assistance
1217555	USA Directory Assistance
1218555	USA Directory Assistance
1219555	USA Directory Assistance
1224555	USA Directory Assistance
1225555	USA Directory Assistance
1228555	USA Directory Assistance
1229555	USA Directory Assistance
1231555	USA Directory Assistance
1234555	USA Directory Assistance
1239555	USA Directory Assistance
1240555	USA Directory Assistance
1248555	USA Directory Assistance
1251555	USA Directory Assistance
1252555	USA Directory Assistance
1253555	USA Directory Assistance
1254555	USA Directory Assistance
1256555	USA Directory Assistance
1260555	USA Directory Assistance
1262555	USA Directory Assistance
1267555	USA Directory Assistance
1269555	USA Directory Assistance
1270555	USA Directory Assistance
1272555	USA Directory Assistance
1276555	USA Directory Assistance
1281555	USA Directory Assistance
1283555	USA Directory Assistance
1301555	USA Directory Assistance
1302555	USA Directory Assistance
1303555	USA Directory Assistance
1304555	USA Directory Assistance
1305555	USA Directory Assistance
1307555	USA Directory Assistance
1308555	USA Directory Assistance
1309555	USA Directory Assistance
1310555	USA Directory Assistance
1312555	USA Directory Assistance
1313555	USA Directory Assistance
1314555	USA Directory Assistance
1315555	USA Directory Assistance
1316555	USA Directory Assistance
1317555	USA Directory Assistance
1318555	USA Directory Assistance
1319555	USA Directory Assistance
1320555	USA Directory Assistance
1321555	USA Directory Assistance
1323555	USA Directory Assistance
1325555	USA Directory Assistance
1330555	USA Directory Assistance
1331555	USA Directory Assistance
1334555	USA Directory Assistance
1336555	USA Directory Assistance
1337555	USA Directory Assistance
1339555	USA Directory Assistance
1346555	USA Directory Assistance
1347555	USA Directory Assistance
1351555	USA Directory Assistance
1352555	USA Directory Assistance
1360555	USA Directory Assistance
1361555	USA Directory Assistance
1364555	USA Directory Assistance
1380555	USA Directory Assistance
1385555	USA Directory Assistance
1386555	USA Directory Assistance
1401555	USA Directory Assistance
1402555	USA Directory Assistance
1404555	USA Directory Assistance
1405555	USA Directory Assistance
1406555	USA Directory Assistance
1407555	USA Directory Assistance
1408555	USA Directory Assistance
1409555	USA Directory Assistance
1410555	USA Directory Assistance
1412555	USA Directory Assistance
1413555	USA Directory Assistance
1414555	USA Directory Assistance
1415555	USA Directory Assistance
1417555	USA Directory Assistance
1419555	USA Directory Assistance
1423555	USA Directory Assistance
1424555	USA Directory Assistance
1425555	USA Directory Assistance
1430555	USA Directory Assistance
1432555	USA Directory Assistance
1434555	USA Directory Assistance
1435555	USA Directory Assistance
1440555	USA Directory Assistance
1442555	USA Directory Assistance
1443555	USA Directory Assistance
1445555	USA Directory Assistance
1458555	USA Directory Assistance
1469555	USA Directory Assistance
1470555	USA Directory Assistance
1475555	USA Directory Assistance
1478555	USA Directory Assistance
1479555	USA Directory Assistance
1480555	USA Directory Assistance
1484555	USA Directory Assistance
1500555	USA Directory Assistance
1501555	USA Directory Assistance
1502555	USA Directory Assistance
1503555	USA Directory Assistance
1504555	USA Directory Assistance
1505555	USA Directory Assistance
1507555	USA Directory Assistance
1508555	USA Directory Assistance
1509555	USA Directory Assistance
1510555	USA Directory Assistance
1512555	USA Directory Assistance
1513555	USA Directory Assistance
1515555	USA Directory Assistance
1516555	USA Directory Assistance
1517555	USA Directory Assistance
1518555	USA Directory Assistance
1520555	USA Directory Assistance
1530555	USA Directory Assistance
1531555	USA Directory Assistance
1534555	USA Directory Assistance
1539555	USA Directory Assistance
1540555	USA Directory Assistance
1541555	USA Directory Assistance
1551555	USA Directory Assistance
1557555	USA Directory Assistance
1559555	USA Directory Assistance
1561555	USA Directory Assistance
1562555	USA Directory Assistance
1563555	USA Directory Assistance
1564555	USA Directory Assistance
1567555	USA Directory Assistance
1570555	USA Directory Assistance
1571555	USA Directory Assistance
1573555	USA Directory Assistance
1574555	USA Directory Assistance
1575555	USA Directory Assistance
1580555	USA Directory Assistance
1585555	USA Directory Assistance
1586555	USA Directory Assistance
1601555	USA Directory Assistance
1602555	USA Directory Assistance
1603555	USA Directory Assistance
1605555	USA Directory Assistance
1606555	USA Directory Assistance
1607555	USA Directory Assistance
1608555	USA Directory Assistance
1609555	USA Directory Assistance
1610555	USA Directory Assistance
1612555	USA Directory Assistance
1614555	USA Directory Assistance
1615555	USA Directory Assistance
1616555	USA Directory Assistance
1617555	USA Directory Assistance
1618555	USA Directory Assistance
1619555	USA Directory Assistance
1620555	USA Directory Assistance
1623555	USA Directory Assistance
1626555	USA Directory Assistance
1628555	USA Directory Assistance
1630555	USA Directory Assistance
1631555	USA Directory Assistance
1636555	USA Directory Assistance
1641555	USA Directory Assistance
1646555	USA Directory Assistance
1650555	USA Directory Assistance
1651555	USA Directory Assistance
1657555	USA Directory Assistance
1660555	USA Directory Assistance
1661555	USA Directory Assistance
1662555	USA Directory Assistance
1667555	USA Directory Assistance
1669555	USA Directory Assistance
1678555	USA Directory Assistance
1681555	USA Directory Assistance
1682555	USA Directory Assistance
1689555	USA Directory Assistance
1701555	USA Directory Assistance
1702555	USA Directory Assistance
1703555	USA Directory Assistance
1704555	USA Directory Assistance
1706555	USA Directory Assistance
1707555	USA Directory Assistance
1708555	USA Directory Assistance
1710555	USA Directory Assistance
1712555	USA Directory Assistance
1713555	USA Directory Assistance
1714555	USA Directory Assistance
1715555	USA Directory Assistance
1716555	USA Directory Assistance
1717555	USA Directory Assistance
1718555	USA Directory Assistance
1719555	USA Directory Assistance
1720555	USA Directory Assistance
1724555	USA Directory Assistance
1725555	USA Directory Assistance
1727555	USA Directory Assistance
1731555	USA Directory Assistance
1732555	USA Directory Assistance
1734555	USA Directory Assistance
1737555	USA Directory Assistance
1740555	USA Directory Assistance
1747555	USA Directory Assistance
1754555	USA Directory Assistance
1757555	USA Directory Assistance
1760555	USA Directory Assistance
1762555	USA Directory Assistance
1763555	USA Directory Assistance
1764555	USA Directory Assistance
1765555	USA Directory Assistance
1769555	USA Directory Assistance
1770555	USA Directory Assistance
1772555	USA Directory Assistance
1773555	USA Directory Assistance
1774555	USA Directory Assistance
1775555	USA Directory Assistance
1779555	USA Directory Assistance
1781555	USA Directory Assistance
1785555	USA Directory Assistance
1786555	USA Directory Assistance
1801555	USA Directory Assistance
1802555	USA Directory Assistance
1803555	USA Directory Assistance
1804555	USA Directory Assistance
1805555	USA Directory Assistance
1806555	USA Directory Assistance
